reported_date,reporting_country_territory,province_city,confirmed_cases,new_confirmed_cases,total_deaths,new_total_deaths,transmission_classification,total_cases_with_travel_history_to_china,new_cases_with_travel_history_to_china,total_cases_with_possible_or_confirmed_transmission_outside_china,new_cases_with_possible_or_confirmed_transmission_outside_china,total_cases_with_site_of_transmission_under_investigation,new_cases_with_site_of_transmission_under_investigation,place_of_exposure_in_china_cases,place_of_exposure_in_china_cases_new,place_of_exposure_outside_reporting_country_and_china_cases,place_of_exposure_outside_reporting_country_and_china_cases_new,place_of_exposure_in_reporting_country_cases,place_of_exposure_in_reporting_country_cases_new,suspected_cases,daily_suspected_cases,daily_lab_confirmed_cases,daily_clinically_diagnosed_cases,daily_total_cases,cumulative_total_cases,cumulative_lab_confirmed_cases,cumulative_clinically_diagnosed_cases,cumulative_deaths,days_since_last_reported,who_region,population,report_url
2020-03-17,Iraq,,124,0,9,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Lebanon,,109,10,3,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,United Arab Emirates,,98,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Morocco,,38,10,2,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Jordan,,35,29,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Oman,,24,2,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Afghanistan,,21,5,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Tunisia,,20,2,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Sudan,,1,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Somalia,,1,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Occupied Palestinian Territory,,39,1,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,United States of America,,3503,1825,58,17,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Canada,,424,120,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Brazil,,234,34,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Chile,,156,81,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Peru,,86,15,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Panama,,69,26,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Argentina,,65,9,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Ecuador,,58,21,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Mexico,,53,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Colombia,,45,21,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Costa Rica,,41,18,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Venezuela (Bolivarian Republic of),,33,16,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Dominican Republic,,21,16,1,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Bolivia (Plurinational State of),,11,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Jamaica,,10,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Paraguay,,9,1,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Honduras,,8,6,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Uruguay,,6,2,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Cuba,,5,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Trinidad and Tobago,,5,3,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Guyana,,4,0,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Saint Lucia,,2,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Antigua and Barbuda,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Bahamas,,1,1,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Guatemala,,1,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Saint Vincent and the Grenadines,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,4,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Suriname,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Guadeloupe,,18,12,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Martinique,,16,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,French Guiana,,7,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Curacao,,3,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Puerto Rico,,3,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Saint Barthelemy,,3,0,0,0,Under investigation,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Aruba,,2,2,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Saint Martin,,2,0,0,0,Under investigation,,,,,,,,,,,,,,,,,,,,,,14,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,United States Virgin Islands,,2,2,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Cayman Islands,,1,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,South Africa,,62,11,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Algeria,,60,11,4,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Senegal,,27,1,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Burkina Faso,,15,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Cote d’Ivoire,,6,3,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Ghana,,6,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Cameroon,,5,2,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Ethiopia,,5,4,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Seychelles,,4,2,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Democratic Republic of the Congo,,3,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Kenya,,3,2,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Namibia,,2,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Nigeria,,2,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,8,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Benin,,1,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Central African Republic,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Congo,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Equatorial Guinea,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Eswatini,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Gabon,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Guinea,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Liberia,,1,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Mauritania,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Togo,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,10,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,United Republic of Tanzania,,1,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Réunion,,9,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,Mayotte,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-17,International conveyance (Diamond Princess),,712,0,7,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_4
2020-03-18,China,,81116,39,3231,13,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Republic of Korea,,8320,84,81,6,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Japan,,829,15,28,4,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Malaysia,,553,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Australia,,414,78,5,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Singapore,,266,23,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Philippines,,187,45,12,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Viet Nam,,61,4,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Brunei Darussalam,,54,4,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Cambodia,,24,12,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,New Zealand,,11,5,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Mongolia,,4,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,French Polynesia,,3,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Guam,,3,3,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Italy,,31506,3526,2503,345,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Spain,,11178,1987,491,182,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,France,,7652,1079,175,27,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Germany,,7156,1144,13,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Switzerland,,2650,450,14,5,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,United Kingdom,,1954,407,55,5,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Netherlands,,1705,292,43,19,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Belgium,,1486,401,14,9,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Austria,,1332,373,3,2,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Norway,,1308,139,3,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Sweden,,1167,108,3,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Denmark,,977,79,4,3,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Portugal,,448,117,1,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Czechia,,434,136,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Greece,,387,56,4,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Finland,,319,47,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Israel,,304,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Ireland,,292,69,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Slovenia,,275,22,1,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Poland,,246,96,5,2,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Estonia,,225,20,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
2020-03-18,Iceland,,225,45,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200318-sitrep-58-covid-19.pdf?sfvrsn=20876712_2
